ngram,count,label,n
others seen,6,AMBIGUOUS,2
seen sin,6,AMBIGUOUS,2
whether someone,6,AMBIGUOUS,2
personal beliefs,6,AMBIGUOUS,2
negative emotions,6,AMBIGUOUS,2
financial problems,6,AMBIGUOUS,2
awake day,6,AMBIGUOUS,2
accidents injuries,6,AMBIGUOUS,2
others neighborhood,6,AMBIGUOUS,2
offer support,6,AMBIGUOUS,2
difficulty sleeping,6,AMBIGUOUS,2
anxiety stress,6,AMBIGUOUS,2
lead accidents,6,AMBIGUOUS,2
impaired judgment,6,AMBIGUOUS,2
life threatening,6,AMBIGUOUS,2
life experience,6,AMBIGUOUS,2
health issue,6,AMBIGUOUS,2
risk factor,6,AMBIGUOUS,2
long periods,6,AMBIGUOUS,2
medical treatment,6,AMBIGUOUS,2
possible solution,6,AMBIGUOUS,2
cultural religious,6,AMBIGUOUS,2
distress impairment,6,AMBIGUOUS,2
beliefs experiences,6,AMBIGUOUS,2
lead believe,6,AMBIGUOUS,2
under control,6,AMBIGUOUS,2
treatments available,6,AMBIGUOUS,2
possible explanation,6,AMBIGUOUS,2
fully understood,6,AMBIGUOUS,2
physical activity,6,AMBIGUOUS,2
struggle form,6,AMBIGUOUS,2
feel comfortable,6,AMBIGUOUS,2
mayo clinic,6,AMBIGUOUS,2
daily basis,6,AMBIGUOUS,2
aggression violence,6,AMBIGUOUS,2
self worth,6,AMBIGUOUS,2
erratic behavior,6,AMBIGUOUS,2
maintaining relationships,6,AMBIGUOUS,2
theme facing,6,AMBIGUOUS,2
others risk,6,AMBIGUOUS,2
remember mental,6,AMBIGUOUS,2
vote fundamental,6,AMBIGUOUS,2
cannot make,6,AMBIGUOUS,2
first place,6,AMBIGUOUS,2
get job,6,AMBIGUOUS,2
sense self,6,AMBIGUOUS,2
question whether,6,AMBIGUOUS,2
voting fundamental,6,AMBIGUOUS,2
fundamental right,6,AMBIGUOUS,2
important ensure,6,AMBIGUOUS,2
difficult time,6,AMBIGUOUS,2
various forms,6,AMBIGUOUS,2
problem problem,6,AMBIGUOUS,2
keep mind,6,AMBIGUOUS,2
answer questions,6,AMBIGUOUS,2
need define,6,AMBIGUOUS,2
sleep night,6,AMBIGUOUS,2
symptoms treatment,6,AMBIGUOUS,2
making decisions,6,AMBIGUOUS,2
impair person's,6,AMBIGUOUS,2
able fully,6,AMBIGUOUS,2
others argue,6,AMBIGUOUS,2
note however,6,AMBIGUOUS,2
health disorders,6,AMBIGUOUS,2
risk harm,6,AMBIGUOUS,2
god created,6,AMBIGUOUS,2
additionally lead,6,AMBIGUOUS,2
others additionally,6,AMBIGUOUS,2
know don't,6,AMBIGUOUS,2
impaired decision,6,AMBIGUOUS,2
help please,6,AMBIGUOUS,2
world war,6,AMBIGUOUS,2
personality traits,6,AMBIGUOUS,2
power control,6,AMBIGUOUS,2
characterized compulsive,6,AMBIGUOUS,2
symptoms occur,6,AMBIGUOUS,2
person's inability,6,AMBIGUOUS,2
focus providing,6,AMBIGUOUS,2
impaired ability,6,AMBIGUOUS,2
things get,6,AMBIGUOUS,2
pose risk,6,AMBIGUOUS,2
illegal activities,6,AMBIGUOUS,2
beliefs values,6,AMBIGUOUS,2
engage illegal,6,AMBIGUOUS,2
person's physical,6,AMBIGUOUS,2
www youtube,6,AMBIGUOUS,2
youtube com,6,AMBIGUOUS,2
com watch,6,AMBIGUOUS,2
violence aggression,6,AMBIGUOUS,2
complex condition,6,AMBIGUOUS,2
condition involves,6,AMBIGUOUS,2
overall well,6,AMBIGUOUS,2
uncontrollable urge,6,AMBIGUOUS,2
remember serious,6,AMBIGUOUS,2
body image,6,AMBIGUOUS,2
condition significant,6,AMBIGUOUS,2
firstly mental,6,AMBIGUOUS,2
requires treatment,6,AMBIGUOUS,2
male female,6,AMBIGUOUS,2
grew up,6,AMBIGUOUS,2
research needed,6,AMBIGUOUS,2
receive treatment,6,AMBIGUOUS,2
police officer,6,AMBIGUOUS,2
others even,6,AMBIGUOUS,2
one's life,6,AMBIGUOUS,2
out hair,6,AMBIGUOUS,2
hair loss,6,AMBIGUOUS,2
god's mercy,6,AMBIGUOUS,2
north east,6,AMBIGUOUS,2
good way,6,AMBIGUOUS,2
lack insight,6,AMBIGUOUS,2
cm cm,6,AMBIGUOUS,2
character traits,6,AMBIGUOUS,2
treatment add,6,AMBIGUOUS,2
individuals asd,6,AMBIGUOUS,2
social psychology,6,AMBIGUOUS,2
add word,6,AMBIGUOUS,2
certain sounds,6,AMBIGUOUS,2
difficult vote,5,AMBIGUOUS,2
situations trigger,5,AMBIGUOUS,2
another possible,5,AMBIGUOUS,2
others see,5,AMBIGUOUS,2
behavior example,5,AMBIGUOUS,2
violent outbursts,5,AMBIGUOUS,2
violence likely,5,AMBIGUOUS,2
know where,5,AMBIGUOUS,2
mental problems,5,AMBIGUOUS,2
go back,5,AMBIGUOUS,2
amount time,5,AMBIGUOUS,2
someone else's,5,AMBIGUOUS,2
however believe,5,AMBIGUOUS,2
shortness breath,5,AMBIGUOUS,2
support lead,5,AMBIGUOUS,2
symptoms however,5,AMBIGUOUS,2
seeking professional,5,AMBIGUOUS,2
sense shame,5,AMBIGUOUS,2
brought up,5,AMBIGUOUS,2
clear consensus,5,AMBIGUOUS,2
often accompanied,5,AMBIGUOUS,2
regulate emotions,5,AMBIGUOUS,2
severe anxiety,5,AMBIGUOUS,2
speak certain,5,AMBIGUOUS,2
right treatment,5,AMBIGUOUS,2
person's quality,5,AMBIGUOUS,2
individual's beliefs,5,AMBIGUOUS,2
address underlying,5,AMBIGUOUS,2
correct answer,5,AMBIGUOUS,2
solution set,5,AMBIGUOUS,2
keep up,5,AMBIGUOUS,2
considered dangerous,5,AMBIGUOUS,2
make others,5,AMBIGUOUS,2
go doctor,5,AMBIGUOUS,2
causes treatments,5,AMBIGUOUS,2
hopelessness despair,5,AMBIGUOUS,2
please explain,5,AMBIGUOUS,2
experiencing symptoms,5,AMBIGUOUS,2
ability think,5,AMBIGUOUS,2
condition experiences,5,AMBIGUOUS,2
withdraw social,5,AMBIGUOUS,2
condition make,5,AMBIGUOUS,2
difficult manage,5,AMBIGUOUS,2
support manage,5,AMBIGUOUS,2
unpredictable behavior,5,AMBIGUOUS,2
severity symptoms,5,AMBIGUOUS,2
energy levels,5,AMBIGUOUS,2
severe form,5,AMBIGUOUS,2
irritability anger,5,AMBIGUOUS,2
depending individual,5,AMBIGUOUS,2
individual circumstances,5,AMBIGUOUS,2
support guidance,5,AMBIGUOUS,2
engaging dangerous,5,AMBIGUOUS,2
strong introduction,5,AMBIGUOUS,2
understanding complex,5,AMBIGUOUS,2
relationship allowed,5,AMBIGUOUS,2
providing resources,5,AMBIGUOUS,2
difficulties communication,5,AMBIGUOUS,2
self care,5,AMBIGUOUS,2
general population,5,AMBIGUOUS,2
social emotional,5,AMBIGUOUS,2
behavior due,5,AMBIGUOUS,2
however individuals,5,AMBIGUOUS,2
others find,5,AMBIGUOUS,2
essential approach,5,AMBIGUOUS,2
decisions act,5,AMBIGUOUS,2
others it's,5,AMBIGUOUS,2
difficult express,5,AMBIGUOUS,2
clear evidence,5,AMBIGUOUS,2
job however,5,AMBIGUOUS,2
proper support,5,AMBIGUOUS,2
engage others,5,AMBIGUOUS,2
expressing thoughts,5,AMBIGUOUS,2
expressing themselves,5,AMBIGUOUS,2
believe punished,5,AMBIGUOUS,2
think sinful,5,AMBIGUOUS,2
understand disorders,5,AMBIGUOUS,2
behavior one,5,AMBIGUOUS,2
make someone,5,AMBIGUOUS,2
job effectively,5,AMBIGUOUS,2
job requires,5,AMBIGUOUS,2
fulfilling lives,5,AMBIGUOUS,2
unable express,5,AMBIGUOUS,2
considered comical,5,AMBIGUOUS,2
caused combination,5,AMBIGUOUS,2
evidence support,5,AMBIGUOUS,2
sounds like,5,AMBIGUOUS,2
right now,5,AMBIGUOUS,2
brain injury,5,AMBIGUOUS,2
areas brain,5,AMBIGUOUS,2
care themselves,5,AMBIGUOUS,2
two things,5,AMBIGUOUS,2
experience delusions,5,AMBIGUOUS,2
others ultimately,5,AMBIGUOUS,2
underlying causes,5,AMBIGUOUS,2
facial expressions,5,AMBIGUOUS,2
done something,5,AMBIGUOUS,2
speech language,5,AMBIGUOUS,2
disorders often,5,AMBIGUOUS,2
years age,5,AMBIGUOUS,2
mild severe,5,AMBIGUOUS,2
due condition,5,AMBIGUOUS,2
lead social,5,AMBIGUOUS,2
parenting skills,5,AMBIGUOUS,2
suffer mental,5,AMBIGUOUS,2
job important,5,AMBIGUOUS,2
exhibit aggressive,5,AMBIGUOUS,2
like someone,5,AMBIGUOUS,2
part brain,5,AMBIGUOUS,2
childhood adult,5,AMBIGUOUS,2
decide whether,5,AMBIGUOUS,2
anxiety lead,5,AMBIGUOUS,2
necessary support,5,AMBIGUOUS,2
feelings isolation,5,AMBIGUOUS,2
help child,5,AMBIGUOUS,2
ability read,5,AMBIGUOUS,2
write spell,5,AMBIGUOUS,2
violent tendencies,5,AMBIGUOUS,2
violent aggressive,5,AMBIGUOUS,2
individuals feel,5,AMBIGUOUS,2
frustration anxiety,5,AMBIGUOUS,2
affects ability,5,AMBIGUOUS,2
school work,5,AMBIGUOUS,2
difficult learn,5,AMBIGUOUS,2
unable understand,5,AMBIGUOUS,2
lead violence,5,AMBIGUOUS,2
coping skills,5,AMBIGUOUS,2
answer following,5,AMBIGUOUS,2
ability work,5,AMBIGUOUS,2
want know,5,AMBIGUOUS,2
where brain,5,AMBIGUOUS,2
difficult form,5,AMBIGUOUS,2
aware potential,5,AMBIGUOUS,2
mean characterless,5,AMBIGUOUS,2
firstly need,5,AMBIGUOUS,2
due excessive,5,AMBIGUOUS,2
incapable making,5,AMBIGUOUS,2
making informed,5,AMBIGUOUS,2
support system,5,AMBIGUOUS,2
making poor,5,AMBIGUOUS,2
back up,5,AMBIGUOUS,2
disorders dsm,5,AMBIGUOUS,2
disorder condition,5,AMBIGUOUS,2
sleepiness difficulty,5,AMBIGUOUS,2
symptoms caused,5,AMBIGUOUS,2
sleep hours,5,AMBIGUOUS,2
hours day,5,AMBIGUOUS,2
sleepiness fatigue,5,AMBIGUOUS,2
enough sleep,5,AMBIGUOUS,2
certain medications,5,AMBIGUOUS,2
underlying cause,5,AMBIGUOUS,2
personal relationships,5,AMBIGUOUS,2
wake cycle,5,AMBIGUOUS,2
reasons allowed,5,AMBIGUOUS,2
early morning,5,AMBIGUOUS,2
sleep apnoea,5,AMBIGUOUS,2
one common,5,AMBIGUOUS,2
sleep paralysis,5,AMBIGUOUS,2
dangerous behavior,5,AMBIGUOUS,2
provide adequate,5,AMBIGUOUS,2
use drugs,5,AMBIGUOUS,2
lack oxygen,5,AMBIGUOUS,2
extended period,5,AMBIGUOUS,2
various areas,5,AMBIGUOUS,2
lose weight,5,AMBIGUOUS,2
need consider,5,AMBIGUOUS,2
manage disorder,5,AMBIGUOUS,2
religious cultural,5,AMBIGUOUS,2
form self,5,AMBIGUOUS,2
heart rate,5,AMBIGUOUS,2
neighborhood one,5,AMBIGUOUS,2
someone experience,5,AMBIGUOUS,2
medication therapy,5,AMBIGUOUS,2
pain discomfort,5,AMBIGUOUS,2
one following,5,AMBIGUOUS,2
consider impact,5,AMBIGUOUS,2
cause feel,5,AMBIGUOUS,2
life experiences,5,AMBIGUOUS,2
recognize complex,5,AMBIGUOUS,2
believe sinful,5,AMBIGUOUS,2
control god,5,AMBIGUOUS,2
need overcome,5,AMBIGUOUS,2
anxiety even,5,AMBIGUOUS,2
provide resources,5,AMBIGUOUS,2
common symptom,5,AMBIGUOUS,2
health care,5,AMBIGUOUS,2
problems depression,5,AMBIGUOUS,2
possible explanations,5,AMBIGUOUS,2
life including,5,AMBIGUOUS,2
personality disorders,5,AMBIGUOUS,2
make decision,5,AMBIGUOUS,2
consequences allowing,5,AMBIGUOUS,2
additional support,5,AMBIGUOUS,2
others feel,5,AMBIGUOUS,2
long term,5,AMBIGUOUS,2
seems like,5,AMBIGUOUS,2
think god,5,AMBIGUOUS,2
god can't,5,AMBIGUOUS,2
values beliefs,5,AMBIGUOUS,2
answering questions,5,AMBIGUOUS,2
abuse neglect,5,AMBIGUOUS,2
support need,5,AMBIGUOUS,2
research done,5,AMBIGUOUS,2
where becomes,5,AMBIGUOUS,2
seen lack,5,AMBIGUOUS,2
know someone,5,AMBIGUOUS,2
behavior harmful,5,AMBIGUOUS,2
harmful others,5,AMBIGUOUS,2
argue individuals,5,AMBIGUOUS,2
comical others,5,AMBIGUOUS,2
life now,5,AMBIGUOUS,2
poor impulse,5,AMBIGUOUS,2
medical psychological,5,AMBIGUOUS,2
individuals likely,5,AMBIGUOUS,2
want help,5,AMBIGUOUS,2
responsible decisions,5,AMBIGUOUS,2
responsible conditions,5,AMBIGUOUS,2
drugs alcohol,5,AMBIGUOUS,2
life well,5,AMBIGUOUS,2
studies suggest,5,AMBIGUOUS,2
one study,5,AMBIGUOUS,2
high school,5,AMBIGUOUS,2
lead depression,5,AMBIGUOUS,2
don get,5,AMBIGUOUS,2
hard thing,5,AMBIGUOUS,2
let's define,5,AMBIGUOUS,2
pros cons,5,AMBIGUOUS,2
years ago,5,AMBIGUOUS,2
symptoms including,5,AMBIGUOUS,2
requires medical,5,AMBIGUOUS,2
correct phrase,5,AMBIGUOUS,2
phrase put,5,AMBIGUOUS,2
put together,5,AMBIGUOUS,2
together sentence,5,AMBIGUOUS,2
like punished,5,AMBIGUOUS,2
lead number,5,AMBIGUOUS,2
cause serious,5,AMBIGUOUS,2
seen rejection,5,AMBIGUOUS,2
behavior overall,5,AMBIGUOUS,2
god's love,5,AMBIGUOUS,2
cause significant,5,AMBIGUOUS,2
behaviors actions,5,AMBIGUOUS,2
harming themselves,5,AMBIGUOUS,2
condition unable,5,AMBIGUOUS,2
type behavior,5,AMBIGUOUS,2
trying get,5,AMBIGUOUS,2
get out,5,AMBIGUOUS,2
personal experience,5,AMBIGUOUS,2
aware actions,5,AMBIGUOUS,2
causes harm,5,AMBIGUOUS,2
make fun,5,AMBIGUOUS,2
moral integrity,5,AMBIGUOUS,2
out character,5,AMBIGUOUS,2
end up,5,AMBIGUOUS,2
think clearly,5,AMBIGUOUS,2
base pairs,5,AMBIGUOUS,2
pairs long,5,AMBIGUOUS,2
small percentage,5,AMBIGUOUS,2
men women,5,AMBIGUOUS,2
personal history,5,AMBIGUOUS,2
use term,5,AMBIGUOUS,2
words legal,5,AMBIGUOUS,2
mathrm kg,5,AMBIGUOUS,2
often used,5,AMBIGUOUS,2
don't care,5,AMBIGUOUS,2
don't believe,5,AMBIGUOUS,2
one year,5,AMBIGUOUS,2
allowed work,5,AMBIGUOUS,2
characterized person's,5,AMBIGUOUS,2
direct link,5,AMBIGUOUS,2
history mental,5,AMBIGUOUS,2
violent crimes,5,AMBIGUOUS,2
behavior often,5,AMBIGUOUS,2
put themselves,5,AMBIGUOUS,2
well lead,5,AMBIGUOUS,2
engage harmful,5,AMBIGUOUS,2
support rather,5,AMBIGUOUS,2
important aspect,5,AMBIGUOUS,2
lead engage,5,AMBIGUOUS,2
serious physical,5,AMBIGUOUS,2
psychological problems,5,AMBIGUOUS,2
brain cells,5,AMBIGUOUS,2
drug lead,5,AMBIGUOUS,2
others view,5,AMBIGUOUS,2
risk developing,5,AMBIGUOUS,2
idea facing,5,AMBIGUOUS,2
define mean,5,AMBIGUOUS,2
pattern behavior,5,AMBIGUOUS,2
live fulfilling,5,AMBIGUOUS,2
fulfilling life,5,AMBIGUOUS,2
difficulty regulating,5,AMBIGUOUS,2
emotional abuse,5,AMBIGUOUS,2
help feel,5,AMBIGUOUS,2
requires professional,5,AMBIGUOUS,2
affects individuals,5,AMBIGUOUS,2
control urges,5,AMBIGUOUS,2
requires understanding,5,AMBIGUOUS,2
urges behaviors,5,AMBIGUOUS,2
certain behaviors,5,AMBIGUOUS,2
live healthy,5,AMBIGUOUS,2
feeling like,5,AMBIGUOUS,2
financial difficulties,5,AMBIGUOUS,2
neglect abuse,5,AMBIGUOUS,2
unable stop,5,AMBIGUOUS,2
god real,5,AMBIGUOUS,2
see themselves,5,AMBIGUOUS,2
even know,5,AMBIGUOUS,2
treatment help,5,AMBIGUOUS,2
day note,5,AMBIGUOUS,2
genetic predisposition,5,AMBIGUOUS,2
individuals disorder,5,AMBIGUOUS,2
take responsibility,5,AMBIGUOUS,2
dissociative identity,5,AMBIGUOUS,2
clothes opposite,5,AMBIGUOUS,2
lack trust,5,AMBIGUOUS,2
engage activities,5,AMBIGUOUS,2
lead viewed,5,AMBIGUOUS,2
needs addressed,5,AMBIGUOUS,2
take advantage,5,AMBIGUOUS,2
lead feeling,5,AMBIGUOUS,2
ed treatment,5,AMBIGUOUS,2
maintain healthy,5,AMBIGUOUS,2
blood flow,5,AMBIGUOUS,2
potentially lead,5,AMBIGUOUS,2
sign weakness,5,AMBIGUOUS,2
physical condition,5,AMBIGUOUS,2
borderline personality,5,AMBIGUOUS,2
impulses lead,5,AMBIGUOUS,2
condition important,5,AMBIGUOUS,2
set fires,5,AMBIGUOUS,2
disorder strong,5,AMBIGUOUS,2
best describes,5,AMBIGUOUS,2
human nature,5,AMBIGUOUS,2
rare psychological,5,AMBIGUOUS,2
control others,5,AMBIGUOUS,2
urge pull,5,AMBIGUOUS,2
hear voices,5,AMBIGUOUS,2
patients job,5,AMBIGUOUS,2
gen jack,5,AMBIGUOUS,2
jack ripper,5,AMBIGUOUS,2
cultural context,5,AMBIGUOUS,2
different cultures,5,AMBIGUOUS,2
able recognize,5,AMBIGUOUS,2
san francisco,5,AMBIGUOUS,2
harmful themselves,5,AMBIGUOUS,2
deficits emotional,5,AMBIGUOUS,2
disorder mental,5,AMBIGUOUS,2
act way,5,AMBIGUOUS,2
additionally disorder,5,AMBIGUOUS,2
first thing,5,AMBIGUOUS,2
behavior episodes,5,AMBIGUOUS,2
following best,5,AMBIGUOUS,2
engaging behaviors,5,AMBIGUOUS,2
impulsive blame,5,AMBIGUOUS,2
voting rights,5,AMBIGUOUS,2
children adolescents,5,AMBIGUOUS,2
add symptoms,5,AMBIGUOUS,2
facts statistics,5,AMBIGUOUS,2
fnsd able,5,AMBIGUOUS,2
non nutritive,5,AMBIGUOUS,2
main dart,5,AMBIGUOUS,2
dart code,5,AMBIGUOUS,2
body dysmorphia,5,AMBIGUOUS,2
strong minutes,5,AMBIGUOUS,2
word sentence,5,AMBIGUOUS,2
spd children,5,AMBIGUOUS,2
unacceptable lack,5,AMBIGUOUS,2
things happen,4,AMBIGUOUS,2
suffering mental,4,AMBIGUOUS,2
lose control,4,AMBIGUOUS,2
anxiety panic,4,AMBIGUOUS,2
emotions lead,4,AMBIGUOUS,2
experience sudden,4,AMBIGUOUS,2
history trauma,4,AMBIGUOUS,2
leave home,4,AMBIGUOUS,2
normal life,4,AMBIGUOUS,2
believe individuals,4,AMBIGUOUS,2
prone violent,4,AMBIGUOUS,2
heart palpitations,4,AMBIGUOUS,2
consider whether,4,AMBIGUOUS,2
note mental,4,AMBIGUOUS,2
conditions like,4,AMBIGUOUS,2
someone mental,4,AMBIGUOUS,2
coping mechanisms,4,AMBIGUOUS,2
blamed condition,4,AMBIGUOUS,2
it's crucial,4,AMBIGUOUS,2
feelings anxiety,4,AMBIGUOUS,2
trouble controlling,4,AMBIGUOUS,2
fear terror,4,AMBIGUOUS,2
experience episodes,4,AMBIGUOUS,2
become dependent,4,AMBIGUOUS,2
symptoms further,4,AMBIGUOUS,2
feel safe,4,AMBIGUOUS,2
say things,4,AMBIGUOUS,2
left out,4,AMBIGUOUS,2
want talk,4,AMBIGUOUS,2
school personnel,4,AMBIGUOUS,2
child parent,4,AMBIGUOUS,2
best thing,4,AMBIGUOUS,2
communicate others,4,AMBIGUOUS,2
depending individual's,4,AMBIGUOUS,2
someone something,4,AMBIGUOUS,2
select correct,4,AMBIGUOUS,2
agree statement,4,AMBIGUOUS,2
whether job,4,AMBIGUOUS,2
able job,4,AMBIGUOUS,2
able keep,4,AMBIGUOUS,2
demands job,4,AMBIGUOUS,2
engage self,4,AMBIGUOUS,2
extreme measures,4,AMBIGUOUS,2
state mind,4,AMBIGUOUS,2
depressive episodes,4,AMBIGUOUS,2
several years,4,AMBIGUOUS,2
morally sound,4,AMBIGUOUS,2
edition dsm,4,AMBIGUOUS,2
left untreated,4,AMBIGUOUS,2
provide reasonable,4,AMBIGUOUS,2
mood energy,4,AMBIGUOUS,2
anger frustration,4,AMBIGUOUS,2
loss interest,4,AMBIGUOUS,2
periods depression,4,AMBIGUOUS,2
carrying out,4,AMBIGUOUS,2
disorder additionally,4,AMBIGUOUS,2
additionally experience,4,AMBIGUOUS,2
commit violent,4,AMBIGUOUS,2
help mental,4,AMBIGUOUS,2
mood irritability,4,AMBIGUOUS,2
experience mood,4,AMBIGUOUS,2
overall inherently,4,AMBIGUOUS,2
emotions behaviors,4,AMBIGUOUS,2
individuals condition,4,AMBIGUOUS,2
five years,4,AMBIGUOUS,2
impulsive behaviors,4,AMBIGUOUS,2
different levels,4,AMBIGUOUS,2
lead fatigue,4,AMBIGUOUS,2
members friends,4,AMBIGUOUS,2
behavior associated,4,AMBIGUOUS,2
hallucinations delusions,4,AMBIGUOUS,2
discuss consequences,4,AMBIGUOUS,2
introduction strong,4,AMBIGUOUS,2
above theme,4,AMBIGUOUS,2
difficult find,4,AMBIGUOUS,2
concepts making,4,AMBIGUOUS,2
integrity democratic,4,AMBIGUOUS,2
voting process,4,AMBIGUOUS,2
forbidden near,4,AMBIGUOUS,2
children need,4,AMBIGUOUS,2
ability process,4,AMBIGUOUS,2
behave ways,4,AMBIGUOUS,2
number factors,4,AMBIGUOUS,2
perceived dangerous,4,AMBIGUOUS,2
needs desires,4,AMBIGUOUS,2
aspects life,4,AMBIGUOUS,2
carried out,4,AMBIGUOUS,2
important mindful,4,AMBIGUOUS,2
potential harm,4,AMBIGUOUS,2
moral boundaries,4,AMBIGUOUS,2
disorders affect,4,AMBIGUOUS,2
disabilities difficulty,4,AMBIGUOUS,2
deficiency moral,4,AMBIGUOUS,2
genetics environment,4,AMBIGUOUS,2
difficult make,4,AMBIGUOUS,2
evidence suggest,4,AMBIGUOUS,2
immoral behavior,4,AMBIGUOUS,2
different others,4,AMBIGUOUS,2
god gave,4,AMBIGUOUS,2
themselves way,4,AMBIGUOUS,2
difficult participate,4,AMBIGUOUS,2
able perform,4,AMBIGUOUS,2
using words,4,AMBIGUOUS,2
words sentences,4,AMBIGUOUS,2
effective communication,4,AMBIGUOUS,2
communication skills,4,AMBIGUOUS,2
certain tasks,4,AMBIGUOUS,2
additionally important,4,AMBIGUOUS,2
help succeed,4,AMBIGUOUS,2
often trouble,4,AMBIGUOUS,2
take off,4,AMBIGUOUS,2
difficulty reading,4,AMBIGUOUS,2
participate social,4,AMBIGUOUS,2
situations make,4,AMBIGUOUS,2
make appear,4,AMBIGUOUS,2
believe caused,4,AMBIGUOUS,2
caused physical,4,AMBIGUOUS,2
turn lead,4,AMBIGUOUS,2
become frustrated,4,AMBIGUOUS,2
behavior make,4,AMBIGUOUS,2
unpredictable dangerous,4,AMBIGUOUS,2
someone unable,4,AMBIGUOUS,2
themselves socially,4,AMBIGUOUS,2
approach individuals,4,AMBIGUOUS,2
others able,4,AMBIGUOUS,2
lives however,4,AMBIGUOUS,2
cases individuals,4,AMBIGUOUS,2
frustration aggression,4,AMBIGUOUS,2
seek support,4,AMBIGUOUS,2
include therapy,4,AMBIGUOUS,2
support groups,4,AMBIGUOUS,2
communication disorder,4,AMBIGUOUS,2
cause individuals,4,AMBIGUOUS,2
comical situations,4,AMBIGUOUS,2
situations example,4,AMBIGUOUS,2
psychological issue,4,AMBIGUOUS,2
inability speak,4,AMBIGUOUS,2
ability express,4,AMBIGUOUS,2
play significant,4,AMBIGUOUS,2
significant role,4,AMBIGUOUS,2
experts believe,4,AMBIGUOUS,2
strong morally,4,AMBIGUOUS,2
job able,4,AMBIGUOUS,2
effectively lead,4,AMBIGUOUS,2
able express,4,AMBIGUOUS,2
confusion frustration,4,AMBIGUOUS,2
effectively others,4,AMBIGUOUS,2
another example,4,AMBIGUOUS,2
needs others,4,AMBIGUOUS,2
published journal,4,AMBIGUOUS,2
cannot communicate,4,AMBIGUOUS,2
body language,4,AMBIGUOUS,2
feel way,4,AMBIGUOUS,2
human brain,4,AMBIGUOUS,2
say morally,4,AMBIGUOUS,2
important first,4,AMBIGUOUS,2
verbal communication,4,AMBIGUOUS,2
competent able,4,AMBIGUOUS,2
address issue,4,AMBIGUOUS,2
frontal lobe,4,AMBIGUOUS,2
thalamic nuclei,4,AMBIGUOUS,2
catholic catechism,4,AMBIGUOUS,2
term strong,4,AMBIGUOUS,2
catholic church,4,AMBIGUOUS,2
right words,4,AMBIGUOUS,2
disorders struggle,4,AMBIGUOUS,2
treatment important,4,AMBIGUOUS,2
way others,4,AMBIGUOUS,2
identify cause,4,AMBIGUOUS,2
responsible condition,4,AMBIGUOUS,2
however feel,4,AMBIGUOUS,2
positive way,4,AMBIGUOUS,2
safe healthy,4,AMBIGUOUS,2
healthy environment,4,AMBIGUOUS,2
bible says,4,AMBIGUOUS,2
god don't,4,AMBIGUOUS,2
life someone,4,AMBIGUOUS,2
avoiding social,4,AMBIGUOUS,2
professional lives,4,AMBIGUOUS,2
cause severe,4,AMBIGUOUS,2
obsessive compulsive,4,AMBIGUOUS,2
attention deficit,4,AMBIGUOUS,2
deficit hyperactivity,4,AMBIGUOUS,2
reasons firstly,4,AMBIGUOUS,2
tasks require,4,AMBIGUOUS,2
therefore essential,4,AMBIGUOUS,2
repetitive movements,4,AMBIGUOUS,2
behavior caused,4,AMBIGUOUS,2
brain function,4,AMBIGUOUS,2
problems lead,4,AMBIGUOUS,2
care children,4,AMBIGUOUS,2
lack emotional,4,AMBIGUOUS,2
three times,4,AMBIGUOUS,2
first understand,4,AMBIGUOUS,2
factors one,4,AMBIGUOUS,2
living environment,4,AMBIGUOUS,2
environment where,4,AMBIGUOUS,2
underlying conditions,4,AMBIGUOUS,2
variety physical,4,AMBIGUOUS,2
behaviors often,4,AMBIGUOUS,2
makes hard,4,AMBIGUOUS,2
neurotransmitters brain,4,AMBIGUOUS,2
disorders include,4,AMBIGUOUS,2
held responsible,4,AMBIGUOUS,2
basal ganglia,4,AMBIGUOUS,2
study done,4,AMBIGUOUS,2
genetic factors,4,AMBIGUOUS,2
factors involved,4,AMBIGUOUS,2
individuals often,4,AMBIGUOUS,2
range simple,4,AMBIGUOUS,2
anxiety due,4,AMBIGUOUS,2
complex challenging,4,AMBIGUOUS,2
time even,4,AMBIGUOUS,2
don want,4,AMBIGUOUS,2
don know,4,AMBIGUOUS,2
first time,4,AMBIGUOUS,2
others conclusion,4,AMBIGUOUS,2
retain information,4,AMBIGUOUS,2
example difficulty,4,AMBIGUOUS,2
another way,4,AMBIGUOUS,2
address question,4,AMBIGUOUS,2
struggle basic,4,AMBIGUOUS,2
problems school,4,AMBIGUOUS,2
others strong,4,AMBIGUOUS,2
social anxiety,4,AMBIGUOUS,2
self doubt,4,AMBIGUOUS,2
doesn't make,4,AMBIGUOUS,2
dangerous unless,4,AMBIGUOUS,2
perform well,4,AMBIGUOUS,2
mathematical concepts,4,AMBIGUOUS,2
contribute violence,4,AMBIGUOUS,2
paragraph explain,4,AMBIGUOUS,2
justify answer,4,AMBIGUOUS,2
accurate statement,4,AMBIGUOUS,2
learning difficulties,4,AMBIGUOUS,2
understanding issues,4,AMBIGUOUS,2
simple tasks,4,AMBIGUOUS,2
create supportive,4,AMBIGUOUS,2
motor skills,4,AMBIGUOUS,2
vestibular apparatus,4,AMBIGUOUS,2
cause violence,4,AMBIGUOUS,2
made up,4,AMBIGUOUS,2
brain effected,4,AMBIGUOUS,2
close proximity,4,AMBIGUOUS,2
